genome	KO	protein_id	score	evalue	above_threshold
RefSeq_Paenibacillus	K02779	WP_015737448.1	3.4	7.0	0
RefSeq_Paenibacillus	K02779	WP_119846107.1	3.2	7.9	0
RefSeq_Paenibacillus	K01226	WP_119848605.1	860.8	1.7e-259	1
RefSeq_Paenibacillus	K01226	WP_119850145.1	702.9	1.2e-211	0
RefSeq_Paenibacillus	K01226	WP_119850223.1	598.9	3.8e-180	0
RefSeq_Paenibacillus	K01226	WP_119850196.1	354.3	4.9e-106	0
RefSeq_Paenibacillus	K01226	WP_119850181.1	170.0	3.4e-50	0
RefSeq_Paenibacillus	K01226	WP_119848837.1	160.8	2e-47	0
RefSeq_Paenibacillus	K01226	WP_119850408.1	113.0	6.3e-33	0
RefSeq_Paenibacillus	K01226	WP_119849935.1	91.6	1.9e-26	0
RefSeq_Paenibacillus	K01226	WP_432206785.1	52.1	1.7e-14	0
RefSeq_Paenibacillus	K01226	WP_119850971.1	51.7	2.2e-14	0
RefSeq_Paenibacillus	K01226	WP_119848839.1	39.9	8.7e-11	0
RefSeq_Paenibacillus	K01226	WP_119847593.1	29.3	1.4e-07	0
RefSeq_Paenibacillus	K03486	WP_009592969.1	332.3	6e-100	1
RefSeq_Paenibacillus	K03486	WP_119846242.1	87.8	3e-25	0
RefSeq_Paenibacillus	K03486	WP_119846907.1	71.6	2.6e-20	0
RefSeq_Paenibacillus	K03486	WP_119850913.1	70.3	6.7e-20	0
RefSeq_Paenibacillus	K03486	WP_119850391.1	68.7	1.9e-19	0
RefSeq_Paenibacillus	K03486	WP_119846897.1	66.4	1e-18	0
RefSeq_Paenibacillus	K03486	WP_119848594.1	62.5	1.6e-17	0
RefSeq_Paenibacillus	K03486	WP_119848297.1	61.4	3.4e-17	0
RefSeq_Paenibacillus	K03486	WP_119847961.1	60.8	5.1e-17	0
RefSeq_Paenibacillus	K03486	WP_119848380.1	60.4	6.8e-17	0
RefSeq_Paenibacillus	K03486	WP_119847944.1	59.3	1.5e-16	0
RefSeq_Paenibacillus	K03486	WP_119848093.1	58.6	2.4e-16	0
RefSeq_Paenibacillus	K03486	WP_119847962.1	57.9	3.9e-16	0
RefSeq_Paenibacillus	K03486	WP_119851128.1	57.4	5.7e-16	0
RefSeq_Paenibacillus	K03486	WP_119847362.1	54.8	3.5e-15	0
RefSeq_Paenibacillus	K03486	WP_208652640.1	53.8	7.2e-15	0
RefSeq_Paenibacillus	K03486	WP_119849168.1	49.4	1.6e-13	0
RefSeq_Paenibacillus	K03486	WP_119848207.1	48.8	2.5e-13	0
RefSeq_Paenibacillus	K03486	WP_119846971.1	46.4	1.3e-12	0
RefSeq_Paenibacillus	K03486	WP_119848028.1	46.2	1.5e-12	0
RefSeq_Paenibacillus	K03486	WP_119849562.1	45.0	3.4e-12	0
RefSeq_Paenibacillus	K03486	WP_119846475.1	44.2	6e-12	0
RefSeq_Paenibacillus	K03486	WP_119847074.1	43.4	1.1e-11	0
RefSeq_Paenibacillus	K03486	WP_119850108.1	42.9	1.5e-11	0
RefSeq_Paenibacillus	K03486	WP_119848771.1	41.8	3.4e-11	0
RefSeq_Paenibacillus	K03486	WP_119848707.1	41.6	3.9e-11	0
RefSeq_Paenibacillus	K03486	WP_119846882.1	41.5	4e-11	0
RefSeq_Paenibacillus	K03486	WP_009594678.1	41.3	4.7e-11	0
RefSeq_Paenibacillus	K03486	WP_119850720.1	35.9	2.1e-09	0
RefSeq_Paenibacillus	K03486	WP_009591066.1	35.7	2.4e-09	0
RefSeq_Paenibacillus	K03486	WP_119848504.1	35.4	2.9e-09	0
RefSeq_Paenibacillus	K03486	WP_119847926.1	35.4	3e-09	0
RefSeq_Paenibacillus	K03486	WP_119849121.1	34.8	4.6e-09	0
RefSeq_Paenibacillus	K03486	WP_119850902.1	34.2	7e-09	0
RefSeq_Paenibacillus	K03486	WP_119847889.1	31.8	3.9e-08	0
RefSeq_Paenibacillus	K03486	WP_119847033.1	31.6	4.4e-08	0
RefSeq_Paenibacillus	K03486	WP_119848044.1	26.5	1.5e-06	0
RefSeq_Paenibacillus	K03486	WP_119849620.1	26.1	2.1e-06	0
RefSeq_Paenibacillus	K03486	WP_119850935.1	25.2	3.9e-06	0
RefSeq_Paenibacillus	K03486	WP_244235448.1	21.3	6.2e-05	0
RefSeq_Paenibacillus	K03486	WP_119850505.1	20.1	0.00014	0
RefSeq_Paenibacillus	K03486	WP_119851154.1	17.6	0.00082	0
RefSeq_Paenibacillus	K03486	WP_119849407.1	17.3	0.001	0
RefSeq_Paenibacillus	K03486	WP_119850917.1	16.1	0.0023	0
RefSeq_Paenibacillus	K03486	WP_119846723.1	15.0	0.0052	0
RefSeq_Paenibacillus	K03486	WP_119847948.1	14.9	0.0055	0
RefSeq_Rubrobacter	K00697	WP_038680158.1	486.0	2.6e-146	0
RefSeq_Rubrobacter	K00697	WP_038682960.1	10.6	0.023	0
RefSeq_Rubrobacter	K01087	WP_041339098.1	305.0	1.3e-91	1
RefSeq_Rubrobacter	K01087	WP_038680161.1	176.3	1.7e-52	1
RefSeq_Rubrobacter	K01087	WP_084264175.1	18.3	0.00015	0
RefSeq_Rubrobacter	K01087	WP_038680518.1	12.3	0.01	0
RefSeq_Rubrobacter	K05343	WP_198024522.1	1351.0	0.0	1
RefSeq_Rubrobacter	K05343	WP_038684702.1	449.9	3.3e-135	0
RefSeq_Rubrobacter	K05343	WP_038680079.1	430.2	3e-129	0
RefSeq_Rubrobacter	K05343	WP_198024567.1	280.6	4.6e-84	0
RefSeq_Rubrobacter	K05343	WP_038680074.1	76.9	1.6e-22	0
RefSeq_Rubrobacter	K05343	WP_038680072.1	56.8	1.9e-16	0
RefSeq_Rubrobacter	K05343	WP_232226575.1	45.7	4.5e-13	0
RefSeq_Rubrobacter	K05343	WP_038680075.1	42.9	3e-12	0
RefSeq_Rubrobacter	K05343	WP_038680071.1	34.8	8.7e-10	0
RefSeq_Rubrobacter	K06044	WP_038680075.1	1253.1	0.0	1
RefSeq_Rubrobacter	K06044	WP_038679942.1	183.3	1.1e-54	0
RefSeq_Rubrobacter	K06044	WP_038680079.1	74.6	6.8e-22	0
RefSeq_Rubrobacter	K06044	WP_038684702.1	63.0	2.2e-18	0
RefSeq_Rubrobacter	K06044	WP_198024567.1	57.6	9.6e-17	0
RefSeq_Rubrobacter	K06044	WP_038680074.1	46.5	2.2e-13	0
RefSeq_Rubrobacter	K06044	WP_198024522.1	33.2	2.2e-09	0
RefSeq_Rubrobacter	K06044	WP_038680071.1	30.3	1.6e-08	0
RefSeq_Rubrobacter	K06044	WP_232226575.1	14.1	0.0013	0
RefSeq_Rubrobacter	K06044	WP_038680072.1	10.6	0.014	0
RefSeq_Rubrobacter	K01236	WP_038680074.1	797.6	2.2e-240	1
RefSeq_Rubrobacter	K01236	WP_038680071.1	219.8	1.2e-65	0
RefSeq_Rubrobacter	K01236	WP_038680072.1	172.4	2.4e-51	0
RefSeq_Rubrobacter	K01236	WP_198024522.1	135.5	3.6e-40	0
RefSeq_Rubrobacter	K01236	WP_038680079.1	133.5	1.4e-39	0
RefSeq_Rubrobacter	K01236	WP_038684702.1	104.2	1e-30	0
RefSeq_Rubrobacter	K01236	WP_198024567.1	61.6	8.1e-18	0
RefSeq_Rubrobacter	K01236	WP_038680075.1	46.7	2.6e-13	0
RefSeq_Rubrobacter	K01236	WP_232226575.1	40.3	2.1e-11	0
RefSeq_Rubrobacter	K13057	WP_038680813.1	76.2	3.1e-22	0
RefSeq_Rubrobacter	K13057	WP_051589232.1	60.5	1.8e-17	0
RefSeq_Rubrobacter	K13057	WP_038682960.1	60.5	1.8e-17	0
RefSeq_Rubrobacter	K13057	WP_038683316.1	48.1	1e-13	0
RefSeq_Rubrobacter	K13057	WP_051589859.1	43.0	3.7e-12	0
RefSeq_Rubrobacter	K13057	WP_084263915.1	39.2	5.3e-11	0
RefSeq_Rubrobacter	K13057	WP_038682013.1	36.4	3.5e-10	0
RefSeq_Rubrobacter	K13057	WP_038681464.1	31.4	1.2e-08	0
RefSeq_Rubrobacter	K13057	WP_051589611.1	24.7	1.3e-06	0
RefSeq_Rubrobacter	K13057	WP_051589434.1	19.9	3.8e-05	0
RefSeq_Rubrobacter	K13057	WP_038682011.1	19.8	3.9e-05	0
RefSeq_Rubrobacter	K13057	WP_038681013.1	16.7	0.00036	0
RefSeq_Rubrobacter	K13057	WP_038681571.1	10.9	0.019	0
RefSeq_Rubrobacter	K13057	WP_038681078.1	10.2	0.033	0
RefSeq_Rubrobacter	K00108	WP_038680764.1	59.5	2.6e-17	0
RefSeq_Rubrobacter	K00108	WP_038683202.1	40.0	2.2e-11	0
RefSeq_Rubrobacter	K00108	WP_041338493.1	14.2	0.0014	0
RefSeq_Rubrobacter	K00108	WP_038682922.1	11.4	0.0098	0
RefSeq_Rubrobacter	K00108	WP_084263899.1	10.8	0.015	0
RefSeq_Rubrobacter	K00108	WP_038680652.1	10.5	0.019	0
RefSeq_Rubrobacter	K00108	WP_041339092.1	10.1	0.025	0
RefSeq_Rubrobacter	K00108	WP_038680326.1	9.6	0.033	0
RefSeq_Rubrobacter	K00108	WP_084263988.1	9.5	0.038	0
RefSeq_Rubrobacter	K00130	WP_041338975.1	673.0	5.8e-203	0
RefSeq_Rubrobacter	K00130	WP_038680252.1	672.2	9.8e-203	0
RefSeq_Rubrobacter	K00130	WP_232226553.1	644.4	2.5e-194	0
RefSeq_Rubrobacter	K00130	WP_038682531.1	641.5	2e-193	0
RefSeq_Rubrobacter	K00130	WP_038683380.1	609.9	7.4e-184	0
RefSeq_Rubrobacter	K00130	WP_041339211.1	576.0	1.3e-173	0
RefSeq_Rubrobacter	K00130	WP_038681949.1	562.8	1.3e-169	0
RefSeq_Rubrobacter	K00130	WP_038681920.1	551.6	3.2e-166	0
RefSeq_Rubrobacter	K00130	WP_038682933.1	485.4	3.7e-146	0
RefSeq_Rubrobacter	K00130	WP_038680661.1	479.8	1.8e-144	0
RefSeq_Rubrobacter	K00130	WP_038683353.1	461.9	4.7e-139	0
RefSeq_Rubrobacter	K00130	WP_038680232.1	424.7	8.8e-128	0
RefSeq_Rubrobacter	K00130	WP_041339101.1	413.5	2.2e-124	0
RefSeq_Rubrobacter	K00130	WP_041338557.1	412.8	3.5e-124	0
RefSeq_Rubrobacter	K00130	WP_051589213.1	376.5	3.4e-113	0
RefSeq_Rubrobacter	K00130	WP_038681080.1	3.1	4.1	0
RefSeq_Rubrobacter	K00499	WP_038683340.1	12.2	0.0094	0
RefSeq_Rubrobacter	K00499	WP_143534105.1	10.9	0.023	0
RefSeq_Rubrobacter	K00499	WP_051589203.1	9.9	0.046	0
RefSeq_Rubrobacter	K17755	WP_038680764.1	46.6	3.5e-13	0
RefSeq_Rubrobacter	K17755	WP_038683202.1	33.0	4.8e-09	0
RefSeq_Rubrobacter	K17755	WP_084263899.1	14.1	0.0025	0
RefSeq_Rubrobacter	K17755	WP_084264168.1	13.0	0.0056	0
RefSeq_Rubrobacter	K17755	WP_084263988.1	11.8	0.013	0
RefSeq_Rubrobacter	K17755	WP_038682922.1	11.4	0.016	0
RefSeq_Rubrobacter	K17755	WP_038680326.1	11.2	0.02	0
RefSeq_Rubrobacter	K17755	WP_038682466.1	10.1	0.04	0
RefSeq_Rubrobacter	K17756	WP_038680764.1	127.5	9.4e-38	0
RefSeq_Rubrobacter	K17756	WP_038683202.1	102.2	4.2e-30	0
RefSeq_Rubrobacter	K17756	WP_041338493.1	23.6	2.5e-06	0
RefSeq_Rubrobacter	K17756	WP_041339092.1	19.2	5.2e-05	0
RefSeq_Rubrobacter	K17756	WP_038682440.1	19.1	5.8e-05	0
RefSeq_Rubrobacter	K17756	WP_038681453.1	13.8	0.0023	0
RefSeq_Rubrobacter	K17756	WP_038681303.1	11.6	0.01	0
RefSeq_Rubrobacter	K17756	WP_038680260.1	10.0	0.032	0
RefSeq_Rubrobacter	K17756	WP_051589153.1	9.8	0.036	0
RefSeq_Rubrobacter	K17756	WP_038683140.1	9.2	0.056	0
RefSeq_Rubrobacter	K17756	WP_143533795.1	7.0	0.27	0
RefSeq_Rubrobacter	K17756	WP_038682466.1	3.0	4.3	0
RefSeq_Rubrobacter	K06718	WP_051589730.1	38.0	1.9e-10	0
RefSeq_Rubrobacter	K06718	WP_038685182.1	32.7	7.9e-09	0
RefSeq_Rubrobacter	K06718	WP_038681239.1	21.6	1.9e-05	0
RefSeq_Rubrobacter	K06718	WP_038682820.1	21.5	2.1e-05	0
RefSeq_Rubrobacter	K06718	WP_051589311.1	18.5	0.00017	0
RefSeq_Rubrobacter	K06718	WP_159449928.1	14.5	0.0029	0
RefSeq_Rubrobacter	K06718	WP_159449947.1	11.2	0.03	0
RefSeq_Rubrobacter	K06720	WP_038682666.1	15.7	0.0019	0
RefSeq_Rubrobacter	K06720	WP_038680264.1	13.7	0.008	0
RefSeq_Rubrobacter	K06720	WP_038683147.1	12.4	0.02	0
RefSeq_Rubrobacter	K06721	WP_038680937.1	11.4	0.025	0
RefSeq_Rubrobacter	K01858	WP_198024490.1	392.8	5.2e-118	1
RefSeq_Rubrobacter	K05845	WP_051589366.1	358.3	1.2e-107	1
RefSeq_Rubrobacter	K05845	WP_198024475.1	349.4	6.1e-105	1
RefSeq_Rubrobacter	K05845	WP_051589146.1	31.2	1.7e-08	0
RefSeq_Rubrobacter	K05845	WP_051589147.1	22.7	6.6e-06	0
RefSeq_Rubrobacter	K05845	WP_051589148.1	21.1	2.1e-05	0
RefSeq_Rubrobacter	K05845	WP_084263897.1	13.3	0.0046	0
RefSeq_Rubrobacter	K05845	WP_051589811.1	11.8	0.014	0
RefSeq_Rubrobacter	K05845	WP_038680966.1	11.1	0.021	0
RefSeq_Rubrobacter	K05845	WP_051589813.1	8.3	0.15	0
RefSeq_Rubrobacter	K05845	WP_232226616.1	7.5	0.28	0
RefSeq_Rubrobacter	K05845	WP_041339137.1	4.5	2.2	0
RefSeq_Rubrobacter	K05846	WP_232226603.1	264.1	3.5e-79	1
RefSeq_Rubrobacter	K05846	WP_198024476.1	247.0	5.5e-74	1
RefSeq_Rubrobacter	K05846	WP_038680966.1	243.2	7.9e-73	1
RefSeq_Rubrobacter	K05846	WP_038682535.1	223.2	9.1e-67	1
RefSeq_Rubrobacter	K05846	WP_038679881.1	144.2	8.5e-43	0
RefSeq_Rubrobacter	K05846	WP_232226615.1	77.0	2.2e-22	0
RefSeq_Rubrobacter	K05846	WP_084263971.1	66.9	2.5e-19	0
RefSeq_Rubrobacter	K05846	WP_051589626.1	36.7	3.8e-10	0
RefSeq_Rubrobacter	K05846	WP_038680754.1	30.3	3.3e-08	0
RefSeq_Rubrobacter	K05846	WP_051589679.1	28.5	1.2e-07	0
RefSeq_Rubrobacter	K05846	WP_084264178.1	26.8	3.8e-07	0
RefSeq_Rubrobacter	K05846	WP_051589814.1	19.2	8e-05	0
RefSeq_Rubrobacter	K05846	WP_051589393.1	16.9	0.00038	0
RefSeq_Rubrobacter	K05846	WP_198024473.1	16.1	0.00067	0
RefSeq_Rubrobacter	K05846	WP_084263863.1	13.9	0.0031	0
RefSeq_Rubrobacter	K05846	WP_051590042.1	10.8	0.027	0
RefSeq_Rubrobacter	K05846	WP_051589627.1	10.2	0.042	0
RefSeq_Rubrobacter	K05846	WP_038680834.1	7.3	0.32	0
RefSeq_Rubrobacter	K05846	WP_051589221.1	7.0	0.4	0
RefSeq_Rubrobacter	K05846	WP_038680832.1	6.4	0.59	0
RefSeq_Rubrobacter	K05846	WP_232226590.1	6.2	0.7	0
RefSeq_Rubrobacter	K05846	WP_051590011.1	2.4	9.7	0
RefSeq_Rubrobacter	K05847	WP_084263907.1	485.1	3.3e-146	1
RefSeq_Rubrobacter	K05847	WP_051589368.1	482.7	1.7e-145	1
RefSeq_Rubrobacter	K05847	WP_084264023.1	328.5	1.2e-98	0
RefSeq_Rubrobacter	K05847	WP_038684202.1	291.9	1.6e-87	0
RefSeq_Rubrobacter	K05847	WP_038682058.1	277.1	4.8e-83	0
RefSeq_Rubrobacter	K05847	WP_038685139.1	268.5	2e-80	0
RefSeq_Rubrobacter	K05847	WP_084263896.1	265.8	1.3e-79	0
RefSeq_Rubrobacter	K05847	WP_041338761.1	252.0	2.1e-75	0
RefSeq_Rubrobacter	K05847	WP_038681805.1	213.7	9.1e-64	0
RefSeq_Rubrobacter	K05847	WP_051589889.1	202.8	1.8e-60	0
RefSeq_Rubrobacter	K05847	WP_051589334.1	200.3	1.1e-59	0
RefSeq_Rubrobacter	K05847	WP_038680787.1	195.4	3.2e-58	0
RefSeq_Rubrobacter	K05847	WP_038681252.1	192.4	2.6e-57	0
RefSeq_Rubrobacter	K05847	WP_038685077.1	190.7	8.5e-57	0
RefSeq_Rubrobacter	K05847	WP_038684747.1	187.7	7.2e-56	0
RefSeq_Rubrobacter	K05847	WP_038683868.1	186.5	1.6e-55	0
RefSeq_Rubrobacter	K05847	WP_051589717.1	174.3	8.3e-52	0
RefSeq_Rubrobacter	K05847	WP_051589697.1	173.4	1.6e-51	0
RefSeq_Rubrobacter	K05847	WP_051589202.1	173.3	1.6e-51	0
RefSeq_Rubrobacter	K05847	WP_084264098.1	173.3	1.7e-51	0
RefSeq_Rubrobacter	K05847	WP_038680828.1	168.0	7e-50	0
RefSeq_Rubrobacter	K05847	WP_051589853.1	164.9	5.9e-49	0
RefSeq_Rubrobacter	K05847	WP_038684686.1	161.7	5.6e-48	0
RefSeq_Rubrobacter	K05847	WP_051589333.1	159.9	1.9e-47	0
RefSeq_Rubrobacter	K05847	WP_041338607.1	159.3	3.1e-47	0
RefSeq_Rubrobacter	K05847	WP_320073055.1	155.5	4.4e-46	0
RefSeq_Rubrobacter	K05847	WP_051590028.1	155.2	5.2e-46	0
RefSeq_Rubrobacter	K05847	WP_198024509.1	154.5	8.7e-46	0
RefSeq_Rubrobacter	K05847	WP_232226542.1	153.9	1.3e-45	0
RefSeq_Rubrobacter	K05847	WP_084264016.1	153.8	1.4e-45	0
RefSeq_Rubrobacter	K05847	WP_038682951.1	151.9	5.3e-45	0
RefSeq_Rubrobacter	K05847	WP_198024562.1	149.2	3.4e-44	0
RefSeq_Rubrobacter	K05847	WP_041338589.1	147.9	8.5e-44	0
RefSeq_Rubrobacter	K05847	WP_051589776.1	138.5	6.3e-41	0
RefSeq_Rubrobacter	K05847	WP_038683752.1	137.3	1.5e-40	0
RefSeq_Rubrobacter	K05847	WP_051589718.1	132.6	3.8e-39	0
RefSeq_Rubrobacter	K05847	WP_051590074.1	131.8	7e-39	0
RefSeq_Rubrobacter	K05847	WP_038682146.1	128.1	9e-38	0
RefSeq_Rubrobacter	K05847	WP_038683271.1	126.4	2.9e-37	0
RefSeq_Rubrobacter	K05847	WP_051590073.1	123.7	1.9e-36	0
RefSeq_Rubrobacter	K05847	WP_038683241.1	121.3	1e-35	0
RefSeq_Rubrobacter	K05847	WP_038683025.1	121.0	1.3e-35	0
RefSeq_Rubrobacter	K05847	WP_051589478.1	118.7	6.6e-35	0
RefSeq_Rubrobacter	K05847	WP_038682770.1	111.2	1.3e-32	0
RefSeq_Rubrobacter	K05847	WP_051589477.1	110.8	1.6e-32	0
RefSeq_Rubrobacter	K05847	WP_051589764.1	99.6	4.1e-29	0
RefSeq_Rubrobacter	K05847	WP_038681283.1	97.7	1.5e-28	0
RefSeq_Rubrobacter	K05847	WP_143533796.1	86.8	3.1e-25	0
RefSeq_Rubrobacter	K05847	WP_051589597.1	82.2	8.1e-24	0
RefSeq_Rubrobacter	K05847	WP_038683336.1	50.6	3.2e-14	0
RefSeq_Rubrobacter	K05847	WP_232226522.1	46.6	5.3e-13	0
RefSeq_Rubrobacter	K05847	WP_051589512.1	13.2	0.0072	0
RefSeq_Rubrobacter	K05847	WP_038681723.1	12.5	0.012	0
RefSeq_Rubrobacter	K03451	WP_051590058.1	636.1	8e-192	0
RefSeq_Rubrobacter	K03451	WP_038679928.1	591.2	3.1e-178	0
RefSeq_Rubrobacter	K03451	WP_038682579.1	540.3	8.2e-163	0
RefSeq_Rubrobacter	K02168	WP_038682579.1	863.9	1.4e-260	1
RefSeq_Rubrobacter	K02168	WP_051590058.1	761.9	1e-229	1
RefSeq_Rubrobacter	K02168	WP_038679928.1	679.4	9e-205	0
RefSeq_Rubrobacter	K02000	WP_084264023.1	575.1	5.1e-173	1
RefSeq_Rubrobacter	K02000	WP_084263907.1	344.3	3.8e-103	0
RefSeq_Rubrobacter	K02000	WP_051589368.1	318.1	3.3e-95	0
RefSeq_Rubrobacter	K02000	WP_038684202.1	261.6	4e-78	0
RefSeq_Rubrobacter	K02000	WP_084263896.1	242.4	2.6e-72	0
RefSeq_Rubrobacter	K02000	WP_038685139.1	237.7	7e-71	0
RefSeq_Rubrobacter	K02000	WP_038682058.1	231.5	5.3e-69	0
RefSeq_Rubrobacter	K02000	WP_038680787.1	197.8	8.2e-59	0
RefSeq_Rubrobacter	K02000	WP_051589334.1	197.0	1.4e-58	0
RefSeq_Rubrobacter	K02000	WP_038685077.1	188.2	6.5e-56	0
RefSeq_Rubrobacter	K02000	WP_038681805.1	183.4	1.8e-54	0
RefSeq_Rubrobacter	K02000	WP_051589889.1	178.3	6.8e-53	0
RefSeq_Rubrobacter	K02000	WP_051589333.1	172.9	2.8e-51	0
RefSeq_Rubrobacter	K02000	WP_038684747.1	170.7	1.3e-50	0
RefSeq_Rubrobacter	K02000	WP_041338761.1	167.4	1.3e-49	0
RefSeq_Rubrobacter	K02000	WP_320073055.1	156.6	2.6e-46	0
RefSeq_Rubrobacter	K02000	WP_038683868.1	153.4	2.3e-45	0
RefSeq_Rubrobacter	K02000	WP_051589853.1	150.9	1.3e-44	0
RefSeq_Rubrobacter	K02000	WP_051589697.1	141.5	9.4e-42	0
RefSeq_Rubrobacter	K02000	WP_038681252.1	132.0	6.8e-39	0
RefSeq_Rubrobacter	K02000	WP_084264098.1	125.2	7.7e-37	0
RefSeq_Rubrobacter	K02000	WP_198024562.1	123.9	1.9e-36	0
RefSeq_Rubrobacter	K02000	WP_232226542.1	123.6	2.5e-36	0
RefSeq_Rubrobacter	K02000	WP_038680828.1	122.1	6.7e-36	0
RefSeq_Rubrobacter	K02000	WP_038682951.1	120.4	2.3e-35	0
RefSeq_Rubrobacter	K02000	WP_051589717.1	118.8	7e-35	0
RefSeq_Rubrobacter	K02000	WP_041338607.1	116.2	4.2e-34	0
RefSeq_Rubrobacter	K02000	WP_084264016.1	116.1	4.4e-34	0
RefSeq_Rubrobacter	K02000	WP_198024509.1	113.1	3.6e-33	0
RefSeq_Rubrobacter	K02000	WP_051589202.1	112.8	4.4e-33	0
RefSeq_Rubrobacter	K02000	WP_038684686.1	112.4	5.8e-33	0
RefSeq_Rubrobacter	K02000	WP_041338589.1	110.6	2.1e-32	0
RefSeq_Rubrobacter	K02000	WP_051590028.1	110.2	2.7e-32	0
RefSeq_Rubrobacter	K02000	WP_051589776.1	100.9	1.8e-29	0
RefSeq_Rubrobacter	K02000	WP_051589718.1	99.3	5.5e-29	0
RefSeq_Rubrobacter	K02000	WP_038681283.1	92.2	8e-27	0
RefSeq_Rubrobacter	K02000	WP_038683025.1	91.9	9.4e-27	0
RefSeq_Rubrobacter	K02000	WP_051590073.1	88.7	8.8e-26	0
RefSeq_Rubrobacter	K02000	WP_038683271.1	86.3	4.7e-25	0
RefSeq_Rubrobacter	K02000	WP_038682770.1	85.0	1.2e-24	0
RefSeq_Rubrobacter	K02000	WP_051590074.1	83.8	2.8e-24	0
RefSeq_Rubrobacter	K02000	WP_143533796.1	83.3	3.7e-24	0
RefSeq_Rubrobacter	K02000	WP_038682146.1	83.2	4.2e-24	0
RefSeq_Rubrobacter	K02000	WP_038683752.1	77.2	2.7e-22	0
RefSeq_Rubrobacter	K02000	WP_038683241.1	69.8	4.7e-20	0
RefSeq_Rubrobacter	K02000	WP_051589478.1	64.5	1.9e-18	0
RefSeq_Rubrobacter	K02000	WP_051589477.1	64.4	1.9e-18	0
RefSeq_Rubrobacter	K02000	WP_051589764.1	64.0	2.7e-18	0
RefSeq_Rubrobacter	K02000	WP_051589597.1	62.4	8.2e-18	0
RefSeq_Rubrobacter	K02000	WP_038683336.1	31.2	2.2e-08	0
RefSeq_Rubrobacter	K02000	WP_038680768.1	27.2	3.6e-07	0
RefSeq_Rubrobacter	K02000	WP_051589350.1	24.5	2.4e-06	0
RefSeq_Rubrobacter	K02000	WP_038680723.1	24.1	3.3e-06	0
RefSeq_Rubrobacter	K02000	WP_041339278.1	23.1	6.6e-06	0
RefSeq_Rubrobacter	K02000	WP_232226548.1	22.0	1.3e-05	0
RefSeq_Rubrobacter	K02000	WP_232226522.1	21.1	2.7e-05	0
RefSeq_Rubrobacter	K02000	WP_051589176.1	20.5	3.8e-05	0
RefSeq_Rubrobacter	K02000	WP_038681723.1	15.0	0.0019	0
RefSeq_Rubrobacter	K02001	WP_038679881.1	454.3	1.6e-136	1
RefSeq_Rubrobacter	K02001	WP_051589148.1	179.1	2.6e-53	0
RefSeq_Rubrobacter	K02001	WP_051589147.1	174.3	7.3e-52	0
RefSeq_Rubrobacter	K02001	WP_084263663.1	146.8	1.6e-43	0
RefSeq_Rubrobacter	K02001	WP_051589146.1	118.8	4.5e-35	0
RefSeq_Rubrobacter	K02001	WP_232226603.1	92.6	3.9e-27	0
RefSeq_Rubrobacter	K02001	WP_038682535.1	86.2	3.4e-25	0
RefSeq_Rubrobacter	K02001	WP_198024476.1	73.8	1.8e-21	0
RefSeq_Rubrobacter	K02001	WP_038680966.1	62.6	4.4e-18	0
RefSeq_Rubrobacter	K02001	WP_038680677.1	60.8	1.6e-17	0
RefSeq_Rubrobacter	K02001	WP_084263971.1	38.1	1.1e-10	0
RefSeq_Rubrobacter	K02001	WP_038680754.1	33.3	3.3e-09	0
RefSeq_Rubrobacter	K02001	WP_051589626.1	19.1	6.4e-05	0
RefSeq_Rubrobacter	K02001	WP_051589679.1	18.9	7.6e-05	0
RefSeq_Rubrobacter	K02001	WP_198024473.1	15.8	0.00063	0
RefSeq_Rubrobacter	K02001	WP_051589814.1	15.1	0.0011	0
RefSeq_Rubrobacter	K02001	WP_084264178.1	14.0	0.0022	0
RefSeq_Rubrobacter	K02001	WP_232226615.1	11.2	0.016	0
RefSeq_Rubrobacter	K02001	WP_038682163.1	10.6	0.025	0
RefSeq_Rubrobacter	K02001	WP_038680834.1	9.6	0.047	0
RefSeq_Rubrobacter	K02001	WP_051589627.1	9.2	0.064	0
RefSeq_Rubrobacter	K02001	WP_051589393.1	8.6	0.094	0
RefSeq_Rubrobacter	K02001	WP_232226590.1	5.4	0.9	0
RefSeq_Rubrobacter	K02001	WP_084263587.1	4.6	1.6	0
RefSeq_Rubrobacter	K02002	WP_051589148.1	315.1	1.4e-94	1
RefSeq_Rubrobacter	K02002	WP_051589147.1	307.0	4.1e-92	1
RefSeq_Rubrobacter	K02002	WP_051589146.1	283.5	5.5e-85	1
RefSeq_Rubrobacter	K02002	WP_084263663.1	281.5	2.2e-84	1
RefSeq_Rubrobacter	K02002	WP_038679881.1	203.7	8e-61	1
RefSeq_Rubrobacter	K02002	WP_038680677.1	136.4	2e-40	0
RefSeq_Rubrobacter	K02002	WP_051589366.1	48.3	9.3e-14	0
RefSeq_Rubrobacter	K02002	WP_198024475.1	33.6	2.5e-09	0
RefSeq_Rubrobacter	K02002	WP_038682535.1	30.2	2.7e-08	0
RefSeq_Rubrobacter	K02002	WP_232226603.1	28.8	7.5e-08	0
RefSeq_Rubrobacter	K02002	WP_198024476.1	26.7	3.1e-07	0
RefSeq_Rubrobacter	K02002	WP_051589813.1	24.6	1.4e-06	0
RefSeq_Rubrobacter	K02002	WP_038680966.1	17.0	0.00027	0
RefSeq_Rubrobacter	K02002	WP_051589395.1	14.3	0.0019	0
